1664339228989 18 android 293.18 76.41 34.19 ID ping 2
1664339228989 15 iphoneos 139.26 110.79 -222.26 JP ping 1
1664339228989 19 android 312.68 77.41 35.84 ID ping 1
1664339230005 28 android 182.12 168.98 -224.62 JP ping 1
1664339230006 21 android 351.08 122.61 -44.19 VN ping 1
1664339230006 26 android 343.15 125.26 -47.63 MY ping 1
1664339230006 27 nx 120.18 5.28 293.01 US ping 1
1664339230006 25 iphoneos 260.76 182.03 -630.17 US ping 1
1664339230006 35 iphoneos 266.02 114.18 -15.77 JP ping 1
1664339230007 40 android 315.84 195.28 -739.09 US ping 1
1664339230007 41 nx 91.46 25.72 197.84 JP ping 1
1664339230007 42 iphoneos 194.83 124.44 -512.61 TH ping 1
1664339230007 44 iphoneos 92.96 31.34 122.59 JP ping 1
1664339230007 45 iphoneos 127.67 22.12 351.82 US ping 1
1664339230007 46 android 368.23 77.69 -140.4 CN ping 2
1664339230007 47 iphoneos 304.28 98.94 -212.53 TW ping 1
1664339230007 32 android 240.6 169.49 -598.41 ID ping 1
1664339230007 34 android 55.63 0.94 196.36 HK got_wax 9
1664339230009 13 iphoneos 408.74 41.82 -19.8 JP ping 1
1664339230009 14 android 137.05 69.43 -145.74 AR ping 1
1664339230009 18 android 283.55 74.51 36.37 ID ping 1
1664339230009 19 android 293.44 71.53 44.57 ID ping 2
1664339230010 8 iphoneos 139.4 88.45 -113.29 TH ping 2
1664339230011 48 iphoneos 83.76 22.86 196.62 JP ping 1
1664339230011 49 iphoneos 261.66 182.64 -631.79 CA ping 1
1664339230012 6 android 95.18 7.63 100.64 US ping 1
1664339230012 5 android 123.62 21.83 159.5 HK ping 1
1664339230012 4 iphoneos 90.86 27.32 323.23 IN ping 1
1664339230012 1 android 177.71 85.28 -455.36 CN ping 1
1664339230012 3 iphoneos 408.98 38.36 0.01 JP ping 1
1664339230012 2 iphoneos 401.85 121.27 21.04 JP ping 1
1664339231028 13 iphoneos 401.7 34.83 -18.47 JP ping 1
1664339231028 14 android 135.46 68.63 -135.36 AR ping 1
1664339231028 15 iphoneos 134.96 106.29 -230.18 JP ping 1
1664339231028 17 android 478.79 209.94 -1031.45 CN NONE 0
1664339231028 19 android 283.82 71.58 41.56 ID ping 1
1664339231031 7 iphoneos 150.37 102.61 -242.95 TW ping 1
1664339231031 1 android 179.14 84.21 -465.52 CN ping 1
1664339231031 3 iphoneos 408.31 38.37 -9.98 JP ping 1
1664339231031 2 iphoneos 404.67 123.27 11.45 JP ping 1
1664339231032 36 iphoneos 365.22 60.14 -25.42 TW ping 1
1664339231032 37 iphoneos 412.24 205.38 -899.78 JP ping 1
1664339231032 38 iphoneos 136.46 107.88 -225.59 HK ping 1
1664339231032 40 android 320.34 198.27 -747.63 US ping 1
1664339231032 41 nx 101.28 27.57 199.6 JP ping 1
1664339231032 42 iphoneos 197.93 128.51 -521.53 TH ping 1
1664339231032 43 iphoneos 277.39 7.6 56.28 JP ping 1
1664339231032 44 iphoneos 102.1 34.24 119.19 JP ping 1
1664339231032 46 android 371.82 74.04 -131.53 CN ping 1
1664339231032 47 iphoneos 286.87 101.61 -222.35 TW ping 2
1664339231033 21 android 341.75 123.3 -47.95 VN ping 1
1664339231033 23 android 225.29 21.01 172.16 MX ping 1
1664339231033 24 iphoneos 263.04 207.82 -781.78 JP ping 1
1664339231033 25 iphoneos 265.22 184.61 -638.84 US ping 1
1664339231033 26 android 334.84 128.87 -52.23 MY ping 1
1664339231033 28 android 178.21 167.86 -233.76 JP ping 1
1664339231033 8 iphoneos 140.77 92.75 -133.24 TH ping 2
1664339231033 32 android 246.01 172.65 -606.64 ID ping 1
1664339231034 48 iphoneos 103.21 26.62 200.02 JP ping 2
1664339231034 49 iphoneos 266.79 184.76 -640.37 CA ping 1
1664339231034 50 iphoneos 51.12 11.24 395.96 JP ping 1
1664339232053 31 iphoneos 78.19 5.73 391.21 JP ping 1
1664339232053 32 android 251.46 175.74 -615.17 ID ping 1
1664339232056 21 android 333.64 127.39 -52.79 VN ping 1
1664339232056 23 android 233.58 15.37 172.76 MX ping 1
1664339232056 24 iphoneos 261.08 208.2 -791.76 JP ping 1
1664339232056 25 iphoneos 270.27 186.44 -647.6 US ping 1
1664339232056 26 android 326.42 131.91 -56.92 MY ping 1
1664339232056 27 nx 120.59 4.07 282.99 US ping 1
1664339232056 28 android 175.68 163.73 -242.76 JP ping 1
1664339232059 5 android 120.45 19.79 150.18 HK ping 1
1664339232059 4 iphoneos 97.32 27.13 315.41 IN ping 1
1664339232059 1 android 180.96 81.68 -475.04 CN ping 1
1664339232060 35 iphoneos 276.04 116.09 -16.11 JP ping 1
1664339232060 37 iphoneos 416.21 208.11 -908.78 JP ping 1
1664339232060 38 iphoneos 130.04 102.59 -231.16 HK ping 1
1664339232060 40 android 324.6 202.06 -755.92 US ping 1
1664339232060 41 nx 111.31 29.55 201.41 JP ping 1
1664339232060 42 iphoneos 201.42 133.21 -529.74 TH ping 1
1664339232060 44 iphoneos 109.19 36.8 112.52 JP ping 1
1664339232060 45 iphoneos 133.69 22.72 343.74 US ping 1
1664339232060 46 android 377.99 69.26 -112.57 CN ping 2
1664339232060 47 iphoneos 277.5 102.52 -225.89 TW ping 1
1664339232060 20 android 145.25 122.2 -238.45 RU ping 1
1664339232060 14 android 136.7 62.8 -126.92 AR ping 1
1664339232060 19 android 280.11 76.03 40.46 ID hand_held 1
1664339232060 18 android 284.77 75.88 42.37 ID hand_held 1
1664339232061 8 iphoneos 141.37 94.56 -143.42 TH ping 1
1664339232062 48 iphoneos 113.18 28.63 201.79 JP ping 1
1664339232062 49 iphoneos 271.98 186.91 -648.9 CA ping 1
1664339232965 30 android 87.87 4.86 163.98 VN ping 1
1664339232965 32 android 256.83 178.65 -623.91 ID ping 1
1664339232968 35 iphoneos 285.19 120.15 -15.2 JP ping 1
1664339232968 36 iphoneos 371.45 66.71 -29.68 TW ping 1
1664339232968 37 iphoneos 420.24 209.53 -917.89 JP ping 1
1664339232968 38 iphoneos 129.72 99.11 -240.59 HK ping 1
1664339232968 40 android 328.8 205.73 -764.37 US ping 1
1664339232968 41 nx 130.96 32.96 204.94 JP ping 2
1664339232968 42 iphoneos 204.91 137.94 -538.12 TH ping 1
1664339232968 43 iphoneos 272.91 8.13 47.26 JP ping 1
1664339232968 44 iphoneos 119.92 41.76 96.13 JP ping 2
1664339232968 45 iphoneos 139.6 21.45 335.66 US ping 1
1664339232968 46 android 377.7 65.73 -102.84 CN ping 1
1664339232968 47 iphoneos 267.93 103.25 -228.87 TW ping 1
1664339232969 21 android 325.19 130.92 -57.64 VN ping 1
1664339232969 25 iphoneos 275.1 188.01 -656.35 US ping 1
1664339232971 5 android 117.24 20.76 140.74 HK ping 1
1664339232971 4 iphoneos 103.89 26.67 307.82 IN ping 1
1664339232971 1 android 184.97 79.4 -484.14 CN ping 1
1664339232971 3 iphoneos 407.67 34.31 -19.13 JP ping 1
1664339232971 2 iphoneos 407.38 122.25 1.87 JP ping 1
1664339232972 48 iphoneos 122.97 30.24 203.53 JP ping 1
1664339232972 49 iphoneos 276.54 187.91 -657.79 CA ping 1
1664339232972 50 iphoneos 43.03 14.39 390.96 JP ping 1
1664339232974 8 iphoneos 141.89 96.21 -153.47 TH ping 1
1664339232974 9 android 59.36 5.1 107.27 CN ping 1
1664339232980 14 android 134.29 51.2 -125.68 AR ping 1
1664339232980 15 iphoneos 130.62 102.46 -238.48 JP ping 1
1664339232980 16 android 58.63 1.28 408.57 CN ping 1
1664339232980 13 iphoneos 392.41 37.62 -16.02 JP ping 1
1664339234000 37 iphoneos 424.35 209.73 -927.19 JP ping 1
1664339234000 41 nx 140.92 34.71 206.73 JP ping 1
1664339234000 42 iphoneos 208.7 142.61 -546.37 TH ping 1
1664339234000 44 iphoneos 126.51 44.06 88.56 JP ping 1
1664339234000 46 android 377.8 64.75 -92.6 CN ping 1
1664339234000 47 iphoneos 248.52 104.37 -233.87 TW ping 2
1664339234000 8 iphoneos 142.77 97.71 -173.61 TH ping 2
1664339234000 10 iphoneos 93.55 6.29 172.01 JP ping 1
1664339234001 48 iphoneos 142.92 33.72 207.09 JP ping 2
1664339234001 49 iphoneos 280.44 188.32 -667.19 CA ping 1
1664339234002 7 iphoneos 151.8 102.61 -252.86 TW ping 1
1664339234003 5 android 114.14 20.97 131.2 HK ping 1
1664339234003 4 iphoneos 110.57 24.5 300.47 IN ping 1
1664339234003 1 android 189.99 79.44 -492.98 CN ping 1
1664339234003 2 iphoneos 409.42 116.06 -5.86 JP ping 1
1664339234003 14 android 125.69 39.44 -113.83 AR ping 2
1664339234003 20 android 147.69 122.32 -228.74 RU ping 1
1664339234004 21 android 316.58 133.37 -62.49 VN ping 1
1664339234004 22 nx 100.8 6.29 372.83 JP ping 1
1664339234004 23 android 243.04 13.33 175.66 MX ping 1
1664339234004 24 iphoneos 259.18 206.88 -801.54 JP ping 1
1664339234004 25 iphoneos 278.66 188.07 -665.85 US ping 1
1664339234004 26 android 317.83 134.33 -61.7 MY ping 1
1664339234004 28 android 173.26 161.58 -252.31 JP ping 1
1664339234007 31 iphoneos 87.27 7.51 387.39 JP ping 1
1664339234007 32 android 262.15 181.39 -632.76 ID ping 1
1664339235025 3 iphoneos 406.98 35.96 -29.03 JP ping 1
1664339235025 1 android 193.74 81.8 -501.98 CN ping 1
1664339235025 5 android 111.48 21.69 121.42 HK ping 1
1664339235026 48 iphoneos 152.78 34.87 208.86 JP ping 1
1664339235026 49 iphoneos 284.61 189.61 -676.22 CA ping 1
1664339235028 13 iphoneos 383.19 38.15 -12.18 JP ping 1
1664339235028 14 android 129.94 45.76 -106.12 AR ping 1
1664339235028 19 android 284.06 61.33 41.68 ID ping 1
1664339235028 18 android 284.44 66.04 41.95 ID ping 1
1664339235031 30 android 93.56 6.44 172.09 VN ping 1
1664339235031 32 android 267.36 184.1 -641.4 ID ping 1
1664339235032 21 android 307.95 135.81 -67.23 VN ping 1
1664339235032 23 android 252.67 11.5 177.94 MX ping 1
1664339235032 24 iphoneos 257.26 210.79 -810.79 JP ping 1
1664339235032 25 iphoneos 284.33 188.53 -674.13 US ping 1
1664339235032 26 android 309.38 137.02 -66.41 MY ping 1
1664339235032 27 nx 121.38 5.73 273.13 US ping 1
1664339235032 28 android 171.22 168.69 -259.27 JP ping 1
1664339235034 8 iphoneos 143.17 97.46 -183.83 TH ping 1
1664339235035 36 iphoneos 377.38 74.21 -26.47 TW ping 1
1664339235035 40 android 332.63 209.35 -773.04 US ping 1
1664339235035 41 nx 151.03 35.96 208.53 JP ping 1
1664339235035 42 iphoneos 213.79 140.51 -554.92 TH ping 1
1664339235035 44 iphoneos 134.47 46.02 82.81 JP ping 1
1664339235035 45 iphoneos 145.28 19.3 327.49 US ping 1
1664339235035 46 android 370.89 61.31 -73.25 CN ping 2
1664339235035 47 iphoneos 238.74 104.82 -236.06 TW ping 1
1664339235968 9 android 67.98 4.54 102.07 CN ping 1
1664339235971 26 android 300.92 139.79 -71.13 MY ping 1
1664339235971 21 android 299.53 138.99 -71.99 VN ping 1
1664339235971 24 iphoneos 255.26 213.78 -820.4 JP ping 1
1664339235973 48 iphoneos 162.96 34.31 210.46 JP ping 1
1664339235973 49 iphoneos 289.0 191.75 -685.22 CA ping 1
1664339235977 5 android 110.29 21.96 111.46 HK ping 1
1664339235977 4 iphoneos 117.27 21.7 293.37 IN ping 1
1664339235977 1 android 196.95 83.17 -511.57 CN ping 1
1664339235977 3 iphoneos 407.72 38.26 -38.77 JP ping 1
1664339235977 2 iphoneos 411.26 116.26 -15.91 JP ping 1
1664339235978 12 android 125.36 6.35 50.1 CH ping 1
1664339235978 13 iphoneos 373.66 37.54 -8.85 JP ping 1
1664339235978 14 android 131.35 50.79 -96.84 AR ping 1
1664339235978 16 android 52.79 3.3 400.67 CN ping 1
1664339235978 18 android 284.47 55.83 41.98 ID ping 1
1664339235978 19 android 283.86 51.15 41.51 ID ping 1
1664339235978 20 android 146.95 112.28 -229.35 RU ping 1
1664339235979 35 iphoneos 295.2 120.0 -14.74 JP ping 1
1664339235979 37 iphoneos 428.17 206.55 -935.96 JP ping 1
1664339235979 40 android 334.7 211.15 -782.8 US ping 1
1664339235979 41 nx 170.69 33.14 210.88 JP ping 2
1664339235979 42 iphoneos 219.87 141.6 -562.97 TH ping 1
1664339235979 44 iphoneos 143.58 48.07 78.83 JP ping 1
1664339235979 45 iphoneos 150.69 17.17 319.28 US ping 1
1664339235979 46 android 367.34 60.21 -63.96 CN ping 1
1664339235979 47 iphoneos 219.13 105.64 -240.22 TW ping 2
1664339237069 32 android 272.59 186.92 -649.88 ID ping 1
1664339237069 31 iphoneos 94.52 7.92 380.48 JP ping 1
1664339237072 7 iphoneos 153.87 102.35 -262.71 TW ping 1
1664339237072 4 iphoneos 124.26 20.36 286.14 IN ping 1
1664339237072 1 android 200.66 83.92 -520.89 CN ping 1
1664339237072 5 android 109.08 23.64 101.57 HK ping 1
1664339237073 12 android 134.85 9.96 50.58 CH ping 1
1664339237073 13 iphoneos 365.26 37.88 -3.31 JP ping 1
1664339237073 14 android 129.95 48.65 -86.6 AR ping 1
1664339237073 18 android 282.21 46.0 40.91 ID ping 1
1664339237073 20 android 146.94 108.68 -238.89 RU ping 1
1664339237074 8 iphoneos 143.53 97.49 -193.86 TH ping 1
1664339237076 48 iphoneos 172.7 31.91 211.3 JP ping 1
1664339237077 21 android 290.56 141.35 -76.73 VN ping 1
1664339237077 23 android 262.28 9.68 180.26 MX ping 1
1664339237077 24 iphoneos 253.38 216.61 -830.08 JP ping 1
1664339237077 25 iphoneos 288.27 187.91 -683.56 US ping 1
1664339237077 26 android 283.88 144.6 -80.65 MY ping 2
1664339237077 27 nx 121.98 7.86 263.25 US ping 1
1664339237077 28 android 169.63 170.6 -268.97 JP ping 1
1664339237078 35 iphoneos 304.96 123.1 -14.86 JP ping 1
1664339237078 36 iphoneos 373.31 79.78 -19.15 TW ping 1
1664339237078 37 iphoneos 430.89 203.32 -945.2 JP ping 1
1664339237078 41 nx 180.24 29.72 210.09 JP ping 1
1664339237078 42 iphoneos 225.69 144.76 -570.73 TH ping 1
1664339237078 44 iphoneos 163.57 52.0 78.08 JP ping 2
1664339237078 46 android 364.87 58.38 -54.39 CN ping 1
1664339237078 47 iphoneos 209.09 105.98 -242.67 TW ping 1
1664339237969 9 android 77.9 3.12 100.71 CN ping 1
1664339237969 8 iphoneos 143.87 97.71 -204.02 TH ping 1
1664339237971 48 iphoneos 182.11 28.22 210.64 JP ping 1
1664339237971 49 iphoneos 294.18 194.83 -693.46 CA ping 1
1664339237971 50 iphoneos 38.19 21.35 385.48 JP ping 1
1664339237972 36 iphoneos 367.43 82.23 -11.35 TW ping 1
1664339237972 37 iphoneos 433.28 200.04 -954.54 JP ping 1
1664339237972 38 iphoneos 128.86 95.53 -250.01 HK ping 1
1664339237972 40 android 339.03 210.39 -791.99 US ping 1
1664339237972 41 nx 189.78 26.93 207.65 JP ping 1
1664339237972 42 iphoneos 233.77 149.11 -575.04 TH ping 1
1664339237972 44 iphoneos 173.51 54.52 76.51 JP ping 1
1664339237972 45 iphoneos 156.08 15.25 310.98 US ping 1
1664339237972 46 android 363.23 56.39 -44.3 CN ping 1
1664339237972 47 iphoneos 199.39 105.76 -245.2 TW ping 1
1664339237973 21 android 282.15 143.68 -81.72 VN ping 1
1664339237973 24 iphoneos 251.54 218.54 -839.8 JP ping 1
1664339237973 25 iphoneos 292.23 189.89 -692.7 US ping 1
1664339237973 26 android 275.16 146.44 -85.53 MY ping 1
1664339237973 30 android 89.02 2.11 180.05 VN ping 1
1664339237973 32 android 276.77 187.67 -658.94 ID ping 1
1664339237974 1 android 203.86 88.75 -529.24 CN ping 1
1664339237974 4 iphoneos 131.28 20.38 278.97 IN ping 1
1664339237974 5 android 107.25 24.15 91.63 HK ping 1
1664339237976 12 android 144.48 13.13 50.11 CH ping 1
1664339237976 14 android 128.53 48.14 -76.55 AR ping 1
1664339237976 15 iphoneos 129.11 95.51 -245.54 JP ping 1
1664339237976 19 android 278.15 45.65 35.13 ID ping 1
1664339239019 1 android 202.53 97.17 -534.73 CN ping 1
1664339239023 33 android 352.33 51.09 -19.2 IT ping 1
1664339239023 32 android 280.85 188.47 -668.18 ID ping 1
1664339239024 48 iphoneos 191.38 24.81 207.88 JP ping 1
1664339239024 49 iphoneos 299.99 194.42 -701.68 CA ping 1
1664339239024 21 android 273.16 145.62 -86.61 VN ping 1
1664339239025 23 android 271.88 7.81 182.51 MX ping 1
1664339239025 25 iphoneos 296.26 189.69 -701.97 US ping 1
1664339239025 26 android 266.53 148.43 -90.35 MY ping 1
1664339239025 27 nx 122.57 7.39 253.19 US ping 1
1664339239025 28 android 170.24 165.98 -277.88 JP ping 1
1664339239025 13 iphoneos 362.75 37.6 6.49 JP ping 1
1664339239025 12 android 153.8 16.73 51.55 CH ping 1
1664339239025 14 android 124.82 43.25 -68.54 AR ping 1
1664339239025 20 android 148.06 102.42 -230.84 RU ping 1
1664339239025 18 android 275.68 45.94 33.18 ID ping 1
1664339239026 35 iphoneos 314.21 127.03 -14.73 JP ping 1
1664339239026 41 nx 199.53 25.39 205.18 JP ping 1
1664339239026 44 iphoneos 182.92 57.54 74.86 JP ping 1
1664339239026 45 iphoneos 161.35 13.68 302.49 US ping 1
1664339239026 46 android 362.61 55.09 -34.14 CN ping 1
1664339239026 47 iphoneos 189.47 104.18 -245.05 TW ping 1
1664339239027 8 iphoneos 144.17 98.09 -214.01 TH ping 1
1664339240040 4 iphoneos 138.38 19.6 271.85 IN ping 1
1664339240040 5 android 105.7 22.73 81.7 HK ping 1
